38827	1004240	"Since the runqueue lock will be released by the next
task (which is an invalid locking op but in the case
of the scheduler it's an obvious special-case), so we
do an early lockdep release here:"
38832	1004392	Here we just switch the register state and the stack.
38840	1004599	"this_rq must be evaluated again because prev may have moved
CPUs since it called schedule(), thus the 'rq' on its stack
frame will be invalid."
38850	1004904	"nr_running, nr_uninterruptible and nr_context_switches:

externally visible scheduler statistics: current number of runnable
threads, current number of uninterruptible-sleeping threads, total
number of context switches performed since bootup."
38871	1005302	"Since we read the counters lockless, it might be slightly
inaccurate. Do not allow it to go below zero though:"
38917	1006089	"Update rq->cpu_load[] statistics. This function is usually called every
scheduler tick (TICK_NSEC)."
38925	1006258	Update our load:
38929	1006431	scale is effectively 1 << i now, and >> i divides by scale
38937	1006645	"Round up the averaging division if load is increasing. This
prevents us from getting stuck on 9 if the load is 10, for
example."
38951	1006946	"double_rq_lock - safely lock two runqueues

Note this does not disable interrupts like task_rq_lock,
you need to do so manually before calling."
38959	1007169	Fake it out ;)
38978	1007536	"double_rq_unlock - safely unlock two runqueues

Note this does not restore interrupts like task_rq_unlock,
you need to do so manually after calling."
38992	1007834	double_lock_balance - lock the busiest runqueue, this_rq is locked already.
38999	1008074	printk() doesn't work good under rq->lock
39018	1008573	"If dest_cpu is allowed for this process, migrate the task to it.
This is accomplished by forcing the cpu_allowed mask to only
allow dest_cpu, which will force the cpu onto dest_cpu. Then
the cpu_allowed mask is restored."
39030	1008888	force the process onto the specified CPU
39032	1008994	Need to wait for migration thread (might exit: take ref).
39050	1009386	"sched_exec - execve() is a valuable balancing opportunity, because at
this point the task has the smallest effective memory and cache footprint."
39063	1009699	"pull_task - move a task from a remote runqueue to the local runqueue.
Both runqueues must be locked."
39073	1010005	"Note that idle threads have a prio of MAX_PRIO, for this test
to be always true for them."
39079	1010123	can_migrate_task - may task p from runqueue rq be migrated to this_cpu?
39090	1010469	"We do not migrate tasks that are:
1) running (obviously), or
2) cannot be migrated to this CPU due to cpus_allowed, or
3) are cache-hot on their current CPU."
39106	1010812	"Aggressive migration if:
1) task is cache cold, or
2) too many balance attempts have failed."
39143	1011666	Start the load-balancing iterator:
39152	1011974	"To help distribute high priority tasks across CPUs we don't
skip a task if it will be the highest priority task (i.e. smallest
prio value) on its new queue regardless of its load weight"
39167	1012413	We only want to steal up to the prescribed amount of weighted load.
39179	1012726	"Right now, this is one of only two places pull_task() is called,
so we can safely collect pull_task() stats here rather than
inside pull_task()."
39194	1013091	"move_tasks tries to move up to max_load_move weighted load from busiest to
this_rq, as part of a balancing operation within domain ""sd"".
Returns 1 if successful and 0 otherwise.

Called with both runqueues locked."
39230	1014249	"Right now, this is only the second place pull_task()
is called, so we can safely collect pull_task()
stats here rather than inside pull_task()."
39247	1014585	"move_one_task tries to move exactly one task from busiest to this_rq, as
part of active balancing operations within ""domain"".
Returns 1 if successful and 0 otherwise.

Called with both runqueues locked."
39264	1015130	"find_busiest_group finds and returns the busiest CPU group within the
domain. It calculates and returns the amount of weighted load which
should be moved to restore balance via the imbalance parameter."
39306	1016586	Tally up the load of all CPUs in the group
39322	1016911	Bias balancing toward cpus of our domain
39348	1017582	"First idle cpu or the first cpu(busiest) in this sched group
is eligible for doing load balancing at this and above
domains. In the newly idle case, we will allow all the cpu's
to do the newly idle load balance."
39358	1017820	Adjust by relative CPU power of the group
39385	1018570	"Busy processors will not participate in power savings
balance."
39393	1018785	"If the local group is idle or completely loaded
no need to do power savings balance at this domain"
39401	1019034	"If a group is already running at full capacity or idle,
don't include that group in power savings calculations"
39410	1019301	"Calculate the group which has the least non-idle load.
This is the group from where we need to pick up the load
for saving power"
39425	1019754	"Calculate the group which is almost near its
capacity but still has some space to pick up some load
from other group and save more power"
39463	1021120	"We're trying to get all the cpus to the average_load, so we don't
want to push ourselves above the average load, nor do we wish to
reduce the max loaded cpu below the average load, as either of these
actions would just result in more rebalancing later, and ping-pong
tasks around. Thus we look for the minimum possible imbalance.
Negative imbalances (*we* are more loaded than anyone else) will
be counted as no imbalance for these purposes -- we can't fix that
by pulling tasks to us. Be careful of negative numbers as they'll
appear as very large values with unsigned longs."
39471	1021376	"In the presence of smp nice balancing, certain scenarios can have
max load less than avg load(as we skip the groups at or below
its cpu_power, while calculating max_load..)"
39477	1021517	Don't want to pull so many tasks that a group would go idle
39480	1021654	How much load to actually move to equalise the imbalance
39490	1022000	"if *imbalance is less than the average load per runnable task
there is no gaurantee that any tasks will be moved so we'll have
a think about bumping its value to force at least one task to be
moved"
39515	1022656	"OK, we don't have enough imbalance to justify moving tasks,
however we may be able to increase total CPU power used by
moving them."
39523	1022877	Amount of load we'd subtract
39530	1023099	Amount of load we'd add
39542	1023490	Move if we gain throughput
39566	1023974	find_busiest_queue - find the busiest runqueue among the cpus in group.
39599	1024593	"Max backoff if we encounter pinned tasks. Pretty arbitrary value, but
so long as it is large enough."
39605	1024742	"Check this_cpu to ensure it is balanced within domain. Attempt to move
tasks if there is an imbalance."
39622	1025324	"When power savings policy is enabled for the parent domain, idle
sibling can pick up load irrespective of busy siblings. In this case,
let the state of idle sibling percolate up as CPU_IDLE, instead of
portraying it as CPU_NOT_IDLE."
39658	1026216	"Attempt to move tasks. If find_busiest_group has found
an imbalance but busiest->nr_running <= 1, the group is
still unbalanced. ld_moved simply stays zero, so it is
correctly treated as an imbalance."
39668	1026501	some other cpu did the load balance for us.
39672	1026641	All tasks on this runqueue were pinned by CPU affinity
39691	1027087	"don't kick the migration_thread, if the curr
task on busiest cpu can't be moved to this_cpu"
39710	1027585	"We've kicked active balancing, reset the failure
counter."
39717	1027770	We were unbalanced, so reset the balancing interval
39725	1028040	"If we've begun active balancing, start to back off. This
case may not be covered by the all_pinned logic if there
is only 1 task on the busy runqueue (because we don't call
move_tasks)."
39741	1028404	tune up the balancing interval
39758	1028895	"Check this_cpu to ensure it is balanced within domain. Attempt to move
tasks if there is an imbalance.

Called from schedule when this_rq is about to become idle (CPU_NEWLY_IDLE).
this_rq is locked."
39775	1029415	"When power savings policy is enabled for the parent domain, idle
sibling can pick up load irrespective of busy siblings. In this case,
let the state of idle sibling percolate up as IDLE, instead of
portraying it as CPU_NOT_IDLE."
